NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_PRESYNAPTIC_MEMBRANE_ORGANIZATION	11		Rejected!	
GOBP_SYNAPTIC_VESICLE_CLUSTERING	14		Rejected!	
GOBP_CRANIOFACIAL_SUTURE_MORPHOGENESIS	18		Rejected!	
GOBP_POSTSYNAPTIC_MEMBRANE_ASSEMBLY	11		Rejected!	
GOBP_AMPA_GLUTAMATE_RECEPTOR_CLUSTERING	8		Rejected!	
GOBP_GEPHYRIN_CLUSTERING_INVOLVED_IN_POSTSYNAPTIC_DENSITY_ASSEMBLY	5		Rejected!	
GOBP_POSTSYNAPTIC_DENSITY_PROTEIN_95_CLUSTERING	8		Rejected!	
GOBP_RECEPTOR_LOCALIZATION_TO_SYNAPSE	56	42		
GOBP_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE	23	20		
GOBP_POSITIVE_REGULATION_OF_INHIBITORY_POSTSYNAPTIC_POTENTIAL	6		Rejected!	
GOBP_MESENCHYMAL_CELL_APOPTOTIC_PROCESS	15		Rejected!	
GOBP_GABAERGIC_NEURON_DIFFERENTIATION	13		Rejected!	
GOBP_AMMONIUM_ION_METABOLIC_PROCESS	23	17		
GOBP_MESENCHYMAL_STEM_CELL_PROLIFERATION	8		Rejected!	
GOBP_EPOXIDE_METABOLIC_PROCESS	5		Rejected!	
GOBP_RUFFLE_ASSEMBLY	45	41		
GOBP_AMELOGENESIS	25	17		
GOBP_DENTINOGENESIS	7		Rejected!	
GOBP_APOPTOTIC_SIGNALING_PATHWAY	588		Rejected!	
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	221	192		
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	295	272		
GOBP_EXECUTION_PHASE_OF_APOPTOSIS	84	60		
GOBP_HISTONE_H3_K36_TRIMETHYLATION	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS	12		Rejected!	
GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	19	19		
GOBP_RENAL_FILTRATION	27	25		
GOBP_RESPONSE_TO_GONADOTROPIN_RELEASING_HORMONE	6		Rejected!	
GOBP_LYSOSOMAL_MEMBRANE_ORGANIZATION	6		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE	123	95		
GOBP_CHROMOSOME_ATTACHMENT_TO_THE_NUCLEAR_ENVELOPE	6		Rejected!	
GOBP_HEMATOPOIETIC_STEM_CELL_MIGRATION_TO_BONE_MARROW	5		Rejected!	
GOBP_AMYLOID_BETA_CLEARANCE	39	31		
GOBP_MITOCHONDRIAL_RESPIRASOME_ASSEMBLY	10		Rejected!	
GOBP_RENAL_TUBULAR_SECRETION	27	15		
GOBP_SELF_PROTEOLYSIS	9		Rejected!	
GOBP_OMEGA_HYDROXYLASE_P450_PATHWAY	11		Rejected!	
GOBP_COMPLEMENT_DEPENDENT_CYTOTOXICITY	14		Rejected!	
GOBP_KERATINOCYTE_APOPTOTIC_PROCESS	6		Rejected!	
GOBP_HEPATOCYTE_APOPTOTIC_PROCESS	18	17		
GOBP_XMP_METABOLIC_PROCESS	7		Rejected!	
GOBP_PROGRAMMED_NECROTIC_CELL_DEATH	49	40		
GOBP_RESPONSE_TO_ALCOHOL	236	171		
GOBP_CELLULAR_RESPONSE_TO_ALCOHOL	91	72		
GOBP_PLASMA_MEMBRANE_TUBULATION	19	19		
GOBP_MELANOCYTE_PROLIFERATION	5		Rejected!	
GOBP_ZYMOGEN_INHIBITION	8		Rejected!	
GOBP_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION	32	30		
GOBP_NEUTROPHIL_CLEARANCE	6		Rejected!	
GOBP_AUTOPHAGOSOME_MATURATION	60	57		
GOBP_PRENYLATION	12		Rejected!	
GOBP_CHORIONIC_TROPHOBLAST_CELL_PROLIFERATION	5		Rejected!	
GOBP_RESPONSE_TO_INTERLEUKIN_17	11		Rejected!	
GOBP_HYPOXIA_INDUCIBLE_FACTOR_1ALPHA_SIGNALING_PATHWAY	6		Rejected!	
GOBP_LIVER_REGENERATION	29	23		
GOBP_PROTEIN_MATURATION_BY_IRON_SULFUR_CLUSTER_TRANSFER	16	16		
GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION	769		Rejected!	
GOBP_UBIQUITIN_DEPENDENT_GLYCOPROTEIN_ERAD_PATHWAY	5		Rejected!	
GOBP_PROGRAMMED_CELL_DEATH_IN_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	16		Rejected!	
GOBP_MOTOR_NEURON_MIGRATION	6		Rejected!	
GOBP_SYNAPTIC_VESICLE_LOCALIZATION	52	44		
GOBP_DENDRITE_EXTENSION	36	23		
GOBP_NEURON_PROJECTION_GUIDANCE	235	181		
GOBP_REGULATION_OF_VESICLE_SIZE	10		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_NON_MOTILE_CILIUM	13		Rejected!	
GOBP_RECEPTOR_LOCALIZATION_TO_NON_MOTILE_CILIUM	5		Rejected!	
GOBP_STRESS_RESPONSE_TO_METAL_ION	19		Rejected!	
GOBP_MANNOSYLATION	35	34		
GOBP_SIALYLATION	20		Rejected!	
GOBP_NECROPTOTIC_SIGNALING_PATHWAY	8		Rejected!	
GOBP_MYELOID_LEUKOCYTE_MIGRATION	230	157		
GOBP_GRANULOCYTE_MIGRATION	154	110		
GOBP_MAST_CELL_MIGRATION	12		Rejected!	
GOBP_SEQUESTERING_OF_IRON_ION	7		Rejected!	
GOBP_LAMELLIPODIUM_ORGANIZATION	89	80		
GOBP_POTASSIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	20		Rejected!	
GOBP_L_ARGININE_IMPORT_ACROSS_PLASMA_MEMBRANE	6		Rejected!	
GOBP_CALCITONIN_FAMILY_RECEPTOR_SIGNALING_PATHWAY	8		Rejected!	
GOBP_AMYLIN_RECEPTOR_SIGNALING_PATHWAY	6		Rejected!	
GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_CLASSICAL_NONHOMOLOGOUS_END_JOINING	6		Rejected!	
GOBP_HISTONE_H3_K4_MONOMETHYLATION	9		Rejected!	
GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	185	111		
GOBP_CONNECTIVE_TISSUE_REPLACEMENT	20		Rejected!	
GOBP_CALCINEURIN_MEDIATED_SIGNALING	48	41		
GOBP_SPERM_MOTILITY	120	76		
GOBP_DE_NOVO_CENTRIOLE_ASSEMBLY	5		Rejected!	
GOBP_SKELETAL_MUSCLE_FIBER_DIFFERENTIATION	6		Rejected!	
GOBP_HISTONE_H3_K27_TRIMETHYLATION	9		Rejected!	
GOBP_CENTRIOLE_ASSEMBLY	47	44		
GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	1116		Rejected!	
GOBP_DETECTION_OF_OTHER_ORGANISM	20	15		
GOBP_DETECTION_OF_EXTERNAL_BIOTIC_STIMULUS	25	18		
GOBP_CELLULAR_RESPONSE_TO_VIRUS	85	68		
GOBP_OBSERVATIONAL_LEARNING	7		Rejected!	
GOBP_LEARNED_VOCALIZATION_BEHAVIOR_OR_VOCAL_LEARNING	9		Rejected!	
GOBP_CELL_CELL_ADHESION	924		Rejected!	
GOBP_CATION_TRANSMEMBRANE_TRANSPORT	910		Rejected!	
GOBP_ANION_TRANSMEMBRANE_TRANSPORT	249	180		
GOBP_IMPORT_INTO_CELL	232	168		
GOBP_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT	866		Rejected!	
GOBP_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT	92	58		
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_CYCLE	8		Rejected!	
GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	9		Rejected!	
GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY	20		Rejected!	
GOBP_NEUROTRANSMITTER_LOADING_INTO_SYNAPTIC_VESICLE	8		Rejected!	
GOBP_CARBOHYDRATE_IMPORT_ACROSS_PLASMA_MEMBRANE	6		Rejected!	
GOBP_GLUCOSE_IMPORT_ACROSS_PLASMA_MEMBRANE	5		Rejected!	
GOBP_IRON_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	7		Rejected!	
GOBP_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE	16		Rejected!	
GOBP_LEUCINE_IMPORT_ACROSS_PLASMA_MEMBRANE	5		Rejected!	
GOBP_SODIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	25	18		
GOBP_MAINTENANCE_OF_CELL_NUMBER	141	117		
GOBP_MACROMOLECULE_DEACYLATION	134	124		
GOBP_MACROMOLECULE_DEPALMITOYLATION	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION	5		Rejected!	
GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE	182	130		
GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	277	143		
GOBP_CELL_AGGREGATION	23		Rejected!	
GOBP_BONE_CELL_DEVELOPMENT	35	30		
GOBP_DETOXIFICATION	150	110		
GOBP_RESPONSE_TO_INTERLEUKIN_7	14		Rejected!	
GOBP_SKIN_EPIDERMIS_DEVELOPMENT	93	74		
GOBP_POSITIVE_REGULATION_OF_MITOPHAGY_IN_RESPONSE_TO_MITOCHONDRIAL_DEPOLARIZATION	9		Rejected!	
GOBP_RESPONSE_TO_MITOCHONDRIAL_DEPOLARISATION	19	19		
GOBP_NCRNA_TRANSCRIPTION	57	55		
GOBP_MRNA_CLEAVAGE_INVOLVED_IN_MRNA_PROCESSING	14		Rejected!	
GOBP_XENOPHAGY	13		Rejected!	
GOBP_MRNA_DESTABILIZATION_MEDIATED_GENE_SILENCING	6		Rejected!	
GOBP_REGULATION_OF_RENAL_SYSTEM_PROCESS	33	20		
GOBP_NEUROTRANSMITTER_REUPTAKE	35	21		
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	289	235		
GOBP_SPONTANEOUS_SYNAPTIC_TRANSMISSION	13		Rejected!	
GOBP_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL	39	23		
GOBP_FOLATE_TRANSMEMBRANE_TRANSPORT	7		Rejected!	
GOBP_PROTEIN_TRANSPORT_ALONG_MICROTUBULE	12		Rejected!	
GOBP_INTESTINAL_LIPID_ABSORPTION	21		Rejected!	
GOBP_BONE_GROWTH	31	24		
GOBP_CELLULAR_OXIDANT_DETOXIFICATION	100	76		
GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE	140	136		
GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT_TO_PLASMA_MEMBRANE	16	16		
GOBP_MAINTENANCE_OF_POSTSYNAPTIC_SPECIALIZATION_STRUCTURE	6		Rejected!	
GOBP_SYNAPSE_PRUNING	11		Rejected!	
GOBP_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	12		Rejected!	
GOBP_MODIFICATION_OF_POSTSYNAPTIC_ACTIN_CYTOSKELETON	8		Rejected!	
GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT_ENDOSOME_TO_POSTSYNAPTIC_MEMBRANE	10		Rejected!	
GOBP_REGULATION_OF_ACTION_POTENTIAL	57	41		
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	28	22		
GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL	6		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION_DURING_ACTION_POTENTIAL	10		Rejected!	
GOBP_REGULATION_OF_NEURONAL_ACTION_POTENTIAL	5		Rejected!	
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_REGULATION_OF_CONTRACTION	8		Rejected!	
GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	12		Rejected!	
GOBP_MEMBRANE_REPOLARIZATION_DURING_ATRIAL_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	7		Rejected!	
GOBP_MEMBRANE_REPOLARIZATION_DURING_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	16		Rejected!	
GOBP_RETROGRADE_TRANS_SYNAPTIC_SIGNALING	10		Rejected!	
GOBP_RETROGRADE_TRANS_SYNAPTIC_SIGNALING_BY_LIPID	5		Rejected!	
GOBP_POSTSYNAPTIC_SIGNAL_TRANSDUCTION	38	31		
GOBP_VESICLE_MEDIATED_TRANSPORT_BETWEEN_ENDOSOMAL_COMPARTMENTS	45	45		
GOBP_AXONAL_TRANSPORT	65	59		
GOBP_DENDRITIC_TRANSPORT	12		Rejected!	
GOBP_ANTEROGRADE_DENDRITIC_TRANSPORT	8		Rejected!	
GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT_POSTSYNAPTIC_ENDOSOME_TO_LYSOSOME	7		Rejected!	
GOBP_RECEPTOR_DIFFUSION_TRAPPING	9		Rejected!	
GOBP_ANTEROGRADE_AXONAL_TRANSPORT_OF_MITOCHONDRION	6		Rejected!	
GOBP_REGULATION_OF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	17		Rejected!	
GOBP_ANTEROGRADE_DENDRITIC_TRANSPORT_OF_NEUROTRANSMITTER_RECEPTOR_COMPLEX	5		Rejected!	
GOBP_POSTSYNAPTIC_ACTIN_CYTOSKELETON_ORGANIZATION	10		Rejected!	
GOBP_EXCITATORY_CHEMICAL_SYNAPTIC_TRANSMISSION	9		Rejected!	
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	198	159		
GOBP_CALMODULIN_DEPENDENT_KINASE_SIGNALING_PATHWAY	8		Rejected!	
GOBP_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE	13		Rejected!	
GOBP_VESICLE_TETHERING	8		Rejected!	
GOBP_SPHINGOLIPID_TRANSLOCATION	5		Rejected!	
GOBP_VESICLE_TETHERING_TO_GOLGI	6		Rejected!	
GOBP_POSTSYNAPSE_ASSEMBLY	29	15		
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS	56	43		
GOBP_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION	33	18		
GOBP_MICROTUBULE_BASED_TRANSPORT	197	184		
GOBP_TRNA_5_END_PROCESSING	16	16		
GOBP_REGULATION_OF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	10		Rejected!	
GOBP_REGULATION_OF_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY	11		Rejected!	
GOBP_REGULATION_OF_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE	6		Rejected!	
GOBP_POSTSYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION	14		Rejected!	
GOBP_PRESYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION	11		Rejected!	
GOBP_PRESYNAPSE_ORGANIZATION	52	30		
GOBP_POSTSYNAPSE_ORGANIZATION	162	116		
GOBP_REGULATION_OF_PRESYNAPSE_ORGANIZATION	34	17		
GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION	84	61		
GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	429	293		
GOBP_POSTSYNAPTIC_CYTOSKELETON_ORGANIZATION	12		Rejected!	
GOBP_VESICLE_FUSION_TO_PLASMA_MEMBRANE	22	19		
GOBP_REGULATION_OF_PRESYNAPTIC_MEMBRANE_POTENTIAL	6		Rejected!	
GOBP_REGULATION_OF_PRESYNAPTIC_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	15		Rejected!	
GOBP_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT	19	19		
GOBP_ACTIN_FILAMENT_BASED_TRANSPORT	21	20		
GOBP_VESICLE_CYTOSKELETAL_TRAFFICKING	71	68		
GOBP_PRESYNAPTIC_DENSE_CORE_VESICLE_EXOCYTOSIS	5		Rejected!	
GOBP_POSTSYNAPSE_TO_NUCLEUS_SIGNALING_PATHWAY	9		Rejected!	
GOBP_SYNAPTIC_VESICLE_ENDOSOMAL_PROCESSING	9		Rejected!	
GOBP_SYNAPTIC_SIGNALING	741	474		
GOBP_TRANS_SYNAPTIC_SIGNALING_BY_LIPID	7		Rejected!	
GOBP_TRANS_SYNAPTIC_SIGNALING_BY_TRANS_SYNAPTIC_COMPLEX	8		Rejected!	
GOBP_REGULATION_OF_TRANSLATION_AT_SYNAPSE_MODULATING_SYNAPTIC_TRANSMISSION	5		Rejected!	
GOBP_TRANS_SYNAPTIC_SIGNALING_MODULATING_SYNAPTIC_TRANSMISSION	13		Rejected!	
GOBP_MAINTENANCE_OF_SYNAPSE_STRUCTURE	21	18		
GOBP_SYNAPTIC_MEMBRANE_ADHESION	25		Rejected!	
GOBP_MODIFICATION_OF_SYNAPTIC_STRUCTURE	20	19		
GOBP_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC	101	63		
GOBP_REGULATION_OF_POSTSYNAPTIC_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	10		Rejected!	
GOBP_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	111	69		
GOBP_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	19		Rejected!	
GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	61	38		
GOBP_PROTEIN_LOCALIZATION_TO_AXON	9		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	40	28		
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	30	21		
GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	11		Rejected!	
GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	29	21		
GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT	24	20		
GOBP_ENDOSOME_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	15		Rejected!	
GOBP_AXO_DENDRITIC_PROTEIN_TRANSPORT	8		Rejected!	
GOBP_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	16		Rejected!	
GOBP_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION	49	17		
GOBP_MITOTIC_NUCLEAR_MEMBRANE_ORGANIZATION	9		Rejected!	
GOBP_INTESTINAL_HEXOSE_ABSORPTION	5		Rejected!	
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_WOUNDING	6		Rejected!	
GOBP_NEURON_PROJECTION_ORGANIZATION	89	73		
GOBP_PROTEIN_MATURATION_BY_4FE_4S_CLUSTER_TRANSFER	6		Rejected!	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS	11		Rejected!	
GOBP_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING	36	29		
GOBP_NEGATIVE_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING	16		Rejected!	
GOBP_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	15		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	12		Rejected!	
GOBP_AMINOACYL_TRNA_METABOLISM_INVOLVED_IN_TRANSLATIONAL_FIDELITY	13		Rejected!	
GOBP_REGULATION_OF_GLUTAMATE_RECEPTOR_CLUSTERING	5		Rejected!	
GOBP_PROTEIN_DNA_COVALENT_CROSS_LINKING_REPAIR	7		Rejected!	
GOBP_PURINE_RIBONUCLEOTIDE_SALVAGE	8		Rejected!	
GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION	101	82		
GOBP_CARDIAC_MUSCLE_MYOBLAST_PROLIFERATION	7		Rejected!	
GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION	268	235		
GOBP_HIPPOCAMPAL_NEURON_APOPTOTIC_PROCESS	5		Rejected!	
GOBP_CELLULAR_DETOXIFICATION_OF_ALDEHYDE	9		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ALDEHYDE	13		Rejected!	
GOBP_MRNA_ALTERNATIVE_POLYADENYLATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS	34	26		
GOBP_REGULATION_OF_LIPID_TRANSPORTER_ACTIVITY	6		Rejected!	
GOBP_BIOMINERALIZATION	171	115		
GOBP_REGULATION_OF_BIOMINERALIZATION	102	68		
GOBP_NEGATIVE_REGULATION_OF_BIOMINERALIZATION	30	22		
GOBP_POSITIVE_REGULATION_OF_BIOMINERALIZATION	53	37		
GOBP_RNA_DECAPPING	18	18		
GOBP_METHYLGUANOSINE_CAP_DECAPPING	15	15		
GOBP_INTERMEMBRANE_LIPID_TRANSFER	49	45		
GOBP_NEGATIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	36	32		
GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	106	93		
GOBP_REGULATION_OF_MACROPHAGE_PROLIFERATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	98	75		
GOBP_NEGATIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	47	40		
GOBP_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	41	31		
GOBP_REGULATION_OF_FOCAL_ADHESION_DISASSEMBLY	6		Rejected!	
GOBP_REGULATION_OF_BILE_ACID_SECRETION	6		Rejected!	
GOBP_TIGHT_JUNCTION_ORGANIZATION	82	62		
GOBP_MUCOCILIARY_CLEARANCE	8		Rejected!	
GOBP_HYDROCARBON_METABOLIC_PROCESS	7		Rejected!	
GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS	157	126		
GOBP_OLEFINIC_COMPOUND_BIOSYNTHETIC_PROCESS	24	18		
GOBP_REGULATION_OF_PIGMENTATION	14		Rejected!	
GOBP_SPERM_FLAGELLUM_ASSEMBLY	32	25		
GOBP_SPERM_MITOCHONDRIAL_SHEATH_ASSEMBLY	5		Rejected!	
GOBP_MITOTIC_NUCLEAR_DIVISION	296	263		
GOBP_MITOCHONDRIAL_ADP_TRANSMEMBRANE_TRANSPORT	5		Rejected!	
GOBP_EXOCYTIC_PROCESS	75	68		
GOBP_LIPID_DROPLET_FORMATION	12		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_OXIDISED_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS	12		Rejected!	
GOBP_MITOCHONDRIAL_GENE_EXPRESSION	104	104		
GOBP_NEURON_PROJECTION_ARBORIZATION	30	22		
GOBP_DENDRITE_ARBORIZATION	10		Rejected!	
GOBP_EXTRACELLULAR_VESICLE_BIOGENESIS	25	24		
GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE	74	47		
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS	20		Rejected!	
GOBP_OLIGOPEPTIDE_IMPORT_ACROSS_PLASMA_MEMBRANE	5		Rejected!	
GOBP_REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_INTO_CELL	8		Rejected!	
GOBP_PRESYNAPTIC_ENDOCYTOSIS	61	50		
GOBP_PROTEIN_MONO_ADP_RIBOSYLATION	12		Rejected!	
GOBP_AMINOPHOSPHOLIPID_TRANSLOCATION	7		Rejected!	
GOBP_EXPORT_FROM_CELL	858		Rejected!	
GOBP_LIPID_EXPORT_FROM_CELL	43	30		
GOBP_LIPID_IMPORT_INTO_CELL	18	16		
GOBP_CYCLIC_GMP_AMP_TRANSMEMBRANE_IMPORT_ACROSS_PLASMA_MEMBRANE	5		Rejected!	
GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE	17	16		
GOBP_SIGNALING_RECEPTOR_LIGAND_PRECURSOR_PROCESSING	36	25		
GOBP_INTEGRATED_STRESS_RESPONSE_SIGNALING	22	22		
GOBP_GRANZYME_MEDIATED_PROGRAMMED_CELL_DEATH_SIGNALING_PATHWAY	7		Rejected!	
GOBP_DEFENSE_RESPONSE_TO_SYMBIONT	291	238		
GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_C_END_DEGRON_RULE_PATHWAY	9		Rejected!	
GOBP_INFLAMMASOME_COMPLEX_ASSEMBLY	25	19		
GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY	400	347		
GOBP_FACULTATIVE_HETEROCHROMATIN_ASSEMBLY	32	31		
GOBP_CONSTITUTIVE_HETEROCHROMATIN_ASSEMBLY	10		Rejected!	
GOBP_REGULATION_OF_SPONTANEOUS_SYNAPTIC_TRANSMISSION	6		Rejected!	
GOBP_REGULATION_OF_NEURON_PROJECTION_ARBORIZATION	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_ARBORIZATION	8		Rejected!	
GOBP_REGULATION_OF_DEACETYLASE_ACTIVITY	12		Rejected!	
GOBP_NEUROINFLAMMATORY_RESPONSE	45	23		
GOBP_POSITIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE	18		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE	18		Rejected!	
GOBP_AMYLOID_BETA_CLEARANCE_BY_TRANSCYTOSIS	7		Rejected!	
GOBP_AMYLOID_BETA_CLEARANCE_BY_CELLULAR_CATABOLIC_PROCESS	8		Rejected!	
GOBP_NEURON_GLIAL_CELL_SIGNALING	5		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION	21	20		
GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	98	88		
GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	68	60		
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	31	27		
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	17	15		
GOBP_CELL_JUNCTION_DISASSEMBLY	21	17		
GOBP_REGULATION_OF_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	10		Rejected!	
GOBP_CELL_CELL_SIGNALING_BY_WNT	455	379		
GOBP_POSITIVE_REGULATION_OF_DENDRITE_DEVELOPMENT	17		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	39	20		
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	27	19		
GOBP_REGULATION_OF_PROTEIN_KINASE_C_ACTIVITY	6		Rejected!	
GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	58	52		
